attr8800,attr8801,attr8802,attr8803,attr8804,attr8805,attr8806,attr8807,attr8808,attr8809,attr8810,attr8811,attr8812,attr8813,attr8814,attr8815,attr8816,attr8817,attr8818,attr8819,attr8820,attr8821,attr8822,attr8823,attr8824,attr8825,attr8826,attr8827,attr8828,attr8829,attr8830,attr8831,attr8832,attr8833,attr8834,attr8835,attr8836,attr8837,attr8838,attr8839,attr8840
56.8522,51.7344,56.8522,51.7085,56.883,51.744,56.0714,51.082,56.8753,51.0991,56.6304,51.9003,56.6304,51.9003,56.939,51.7175,56.9313,52.1716,56.6685,52.1011,56.8599,52.1709,56.8599,52.4747,56.972,52.5105,56.0701,51.8842,56.0701,51.8842,56.4845,52.493,56.4845,52.493,56.4845,52.493,56.6041,52.9104,56.5731,53.0406,0
56.8522,51.7085,56.883,51.744,56.0714,51.082,56.8753,51.0991,56.6304,51.9003,56.6304,51.9003,56.939,51.7175,56.9313,52.1716,56.6685,52.1011,56.8599,52.1709,56.8599,52.4747,56.972,52.5105,56.0701,51.8842,56.0701,51.8842,56.4845,52.493,56.4845,52.493,56.4845,52.493,56.6041,52.9104,56.5731,53.0406,56.6112,53.0776,0
56.883,51.744,56.0714,51.082,56.8753,51.0991,56.6304,51.9003,56.6304,51.9003,56.939,51.7175,56.9313,52.1716,56.6685,52.1011,56.8599,52.1709,56.8599,52.4747,56.972,52.5105,56.0701,51.8842,56.0701,51.8842,56.4845,52.493,56.4845,52.493,56.4845,52.493,56.6041,52.9104,56.5731,53.0406,56.6112,53.0776,56.6112,52.8796,0
56.0714,51.082,56.8753,51.0991,56.6304,51.9003,56.6304,51.9003,56.939,51.7175,56.9313,52.1716,56.6685,52.1011,56.8599,52.1709,56.8599,52.4747,56.972,52.5105,56.0701,51.8842,56.0701,51.8842,56.4845,52.493,56.4845,52.493,56.4845,52.493,56.6041,52.9104,56.5731,53.0406,56.6112,53.0776,56.6112,52.8796,56.5108,52.7317,0
56.8753,51.0991,56.6304,51.9003,56.6304,51.9003,56.939,51.7175,56.9313,52.1716,56.6685,52.1011,56.8599,52.1709,56.8599,52.4747,56.972,52.5105,56.0701,51.8842,56.0701,51.8842,56.4845,52.493,56.4845,52.493,56.4845,52.493,56.6041,52.9104,56.5731,53.0406,56.6112,53.0776,56.6112,52.8796,56.5108,52.7317,55.464,52.1466,0
56.6304,51.9003,56.6304,51.9003,56.939,51.7175,56.9313,52.1716,56.6685,52.1011,56.8599,52.1709,56.8599,52.4747,56.972,52.5105,56.0701,51.8842,56.0701,51.8842,56.4845,52.493,56.4845,52.493,56.4845,52.493,56.6041,52.9104,56.5731,53.0406,56.6112,53.0776,56.6112,52.8796,56.5108,52.7317,55.464,52.1466,55.7703,52.1633,0
52.9733,38.9997,53.3903,39.2057,53.5091,39.2057,53.5091,38.6419,53.4994,39.6048,53.4994,39.6048,53.4994,39.6048,52.5779,40.2098,52.7687,40.6928,53.8196,40.6928,53.6,41.1333,53.6,41.1333,54.1234,40.5112,54.1234,40.5112,54.1667,41.4173,54.4711,42.12,54.3601,42.5547,54.3601,42.5547,53.4744,42.577,54.5802,42.9497,0
53.3903,39.2057,53.5091,39.2057,53.5091,38.6419,53.4994,39.6048,53.4994,39.6048,53.4994,39.6048,52.5779,40.2098,52.7687,40.6928,53.8196,40.6928,53.6,41.1333,53.6,41.1333,54.1234,40.5112,54.1234,40.5112,54.1667,41.4173,54.4711,42.12,54.3601,42.5547,54.3601,42.5547,53.4744,42.577,54.5802,42.9497,54.5802,42.9497,0
53.5091,39.2057,53.5091,38.6419,53.4994,39.6048,53.4994,39.6048,53.4994,39.6048,52.5779,40.2098,52.7687,40.6928,53.8196,40.6928,53.6,41.1333,53.6,41.1333,54.1234,40.5112,54.1234,40.5112,54.1667,41.4173,54.4711,42.12,54.3601,42.5547,54.3601,42.5547,53.4744,42.577,54.5802,42.9497,54.5802,42.9497,54.3962,43.0224,0
53.5091,38.6419,53.4994,39.6048,53.4994,39.6048,53.4994,39.6048,52.5779,40.2098,52.7687,40.6928,53.8196,40.6928,53.6,41.1333,53.6,41.1333,54.1234,40.5112,54.1234,40.5112,54.1667,41.4173,54.4711,42.12,54.3601,42.5547,54.3601,42.5547,53.4744,42.577,54.5802,42.9497,54.5802,42.9497,54.3962,43.0224,54.7211,43.3479,0
53.4994,39.6048,53.4994,39.6048,53.4994,39.6048,52.5779,40.2098,52.7687,40.6928,53.8196,40.6928,53.6,41.1333,53.6,41.1333,54.1234,40.5112,54.1234,40.5112,54.1667,41.4173,54.4711,42.12,54.3601,42.5547,54.3601,42.5547,53.4744,42.577,54.5802,42.9497,54.5802,42.9497,54.3962,43.0224,54.7211,43.3479,54.7211,43.3479,0
53.4994,39.6048,53.4994,39.6048,52.5779,40.2098,52.7687,40.6928,53.8196,40.6928,53.6,41.1333,53.6,41.1333,54.1234,40.5112,54.1234,40.5112,54.1667,41.4173,54.4711,42.12,54.3601,42.5547,54.3601,42.5547,53.4744,42.577,54.5802,42.9497,54.5802,42.9497,54.3962,43.0224,54.7211,43.3479,54.7211,43.3479,54.7211,43.3479,0
53.4994,39.6048,52.5779,40.2098,52.7687,40.6928,53.8196,40.6928,53.6,41.1333,53.6,41.1333,54.1234,40.5112,54.1234,40.5112,54.1667,41.4173,54.4711,42.12,54.3601,42.5547,54.3601,42.5547,53.4744,42.577,54.5802,42.9497,54.5802,42.9497,54.3962,43.0224,54.7211,43.3479,54.7211,43.3479,54.7211,43.3479,54.7129,43.6909,0
53.6,41.1333,53.6,41.1333,54.1234,40.5112,54.1234,40.5112,54.1667,41.4173,54.4711,42.12,54.3601,42.5547,54.3601,42.5547,53.4744,42.577,54.5802,42.9497,54.5802,42.9497,54.3962,43.0224,54.7211,43.3479,54.7211,43.3479,54.7211,43.3479,54.7129,43.6909,54.7129,43.6909,53.9164,43.784,53.9599,44.0042,54.928,44.0042,0
53.6,41.1333,54.1234,40.5112,54.1234,40.5112,54.1667,41.4173,54.4711,42.12,54.3601,42.5547,54.3601,42.5547,53.4744,42.577,54.5802,42.9497,54.5802,42.9497,54.3962,43.0224,54.7211,43.3479,54.7211,43.3479,54.7211,43.3479,54.7129,43.6909,54.7129,43.6909,53.9164,43.784,53.9599,44.0042,54.928,44.0042,54.9145,44.4269,0
54.1234,40.5112,54.1234,40.5112,54.1667,41.4173,54.4711,42.12,54.3601,42.5547,54.3601,42.5547,53.4744,42.577,54.5802,42.9497,54.5802,42.9497,54.3962,43.0224,54.7211,43.3479,54.7211,43.3479,54.7211,43.3479,54.7129,43.6909,54.7129,43.6909,53.9164,43.784,53.9599,44.0042,54.928,44.0042,54.9145,44.4269,54.8798,44.4269,0
54.1234,40.5112,54.1667,41.4173,54.4711,42.12,54.3601,42.5547,54.3601,42.5547,53.4744,42.577,54.5802,42.9497,54.5802,42.9497,54.3962,43.0224,54.7211,43.3479,54.7211,43.3479,54.7211,43.3479,54.7129,43.6909,54.7129,43.6909,53.9164,43.784,53.9599,44.0042,54.928,44.0042,54.9145,44.4269,54.8798,44.4269,55.0136,43.8289,0
54.1667,41.4173,54.4711,42.12,54.3601,42.5547,54.3601,42.5547,53.4744,42.577,54.5802,42.9497,54.5802,42.9497,54.3962,43.0224,54.7211,43.3479,54.7211,43.3479,54.7211,43.3479,54.7129,43.6909,54.7129,43.6909,53.9164,43.784,53.9599,44.0042,54.928,44.0042,54.9145,44.4269,54.8798,44.4269,55.0136,43.8289,54.8945,43.8289,0
54.4711,42.12,54.3601,42.5547,54.3601,42.5547,53.4744,42.577,54.5802,42.9497,54.5802,42.9497,54.3962,43.0224,54.7211,43.3479,54.7211,43.3479,54.7211,43.3479,54.7129,43.6909,54.7129,43.6909,53.9164,43.784,53.9599,44.0042,54.928,44.0042,54.9145,44.4269,54.8798,44.4269,55.0136,43.8289,54.8945,43.8289,54.9627,45.2523,0
54.3601,42.5547,54.3601,42.5547,53.4744,42.577,54.5802,42.9497,54.5802,42.9497,54.3962,43.0224,54.7211,43.3479,54.7211,43.3479,54.7211,43.3479,54.7129,43.6909,54.7129,43.6909,53.9164,43.784,53.9599,44.0042,54.928,44.0042,54.9145,44.4269,54.8798,44.4269,55.0136,43.8289,54.8945,43.8289,54.9627,45.2523,54.9627,45.2523,0
54.3962,43.0224,54.7211,43.3479,54.7211,43.3479,54.7211,43.3479,54.7129,43.6909,54.7129,43.6909,53.9164,43.784,53.9599,44.0042,54.928,44.0042,54.9145,44.4269,54.8798,44.4269,55.0136,43.8289,54.8945,43.8289,54.9627,45.2523,54.9627,45.2523,54.9818,45.1788,53.9344,45.3973,53.7536,45.3973,54.3336,45.7758,54.6215,45.8282,0
54.7211,43.3479,54.7211,43.3479,54.7211,43.3479,54.7129,43.6909,54.7129,43.6909,53.9164,43.784,53.9599,44.0042,54.928,44.0042,54.9145,44.4269,54.8798,44.4269,55.0136,43.8289,54.8945,43.8289,54.9627,45.2523,54.9627,45.2523,54.9818,45.1788,53.9344,45.3973,53.7536,45.3973,54.3336,45.7758,54.6215,45.8282,54.7321,45.8282,0
54.7211,43.3479,54.7211,43.3479,54.7129,43.6909,54.7129,43.6909,53.9164,43.784,53.9599,44.0042,54.928,44.0042,54.9145,44.4269,54.8798,44.4269,55.0136,43.8289,54.8945,43.8289,54.9627,45.2523,54.9627,45.2523,54.9818,45.1788,53.9344,45.3973,53.7536,45.3973,54.3336,45.7758,54.6215,45.8282,54.7321,45.8282,54.8493,45.1427,0
54.7211,43.3479,54.7129,43.6909,54.7129,43.6909,53.9164,43.784,53.9599,44.0042,54.928,44.0042,54.9145,44.4269,54.8798,44.4269,55.0136,43.8289,54.8945,43.8289,54.9627,45.2523,54.9627,45.2523,54.9818,45.1788,53.9344,45.3973,53.7536,45.3973,54.3336,45.7758,54.6215,45.8282,54.7321,45.8282,54.8493,45.1427,54.8493,45.1427,0
54.7129,43.6909,54.7129,43.6909,53.9164,43.784,53.9599,44.0042,54.928,44.0042,54.9145,44.4269,54.8798,44.4269,55.0136,43.8289,54.8945,43.8289,54.9627,45.2523,54.9627,45.2523,54.9818,45.1788,53.9344,45.3973,53.7536,45.3973,54.3336,45.7758,54.6215,45.8282,54.7321,45.8282,54.8493,45.1427,54.8493,45.1427,54.8493,45.1427,0
54.7129,43.6909,53.9164,43.784,53.9599,44.0042,54.928,44.0042,54.9145,44.4269,54.8798,44.4269,55.0136,43.8289,54.8945,43.8289,54.9627,45.2523,54.9627,45.2523,54.9818,45.1788,53.9344,45.3973,53.7536,45.3973,54.3336,45.7758,54.6215,45.8282,54.7321,45.8282,54.8493,45.1427,54.8493,45.1427,54.8493,45.1427,54.5917,45.9077,0
54.9145,44.4269,54.8798,44.4269,55.0136,43.8289,54.8945,43.8289,54.9627,45.2523,54.9627,45.2523,54.9818,45.1788,53.9344,45.3973,53.7536,45.3973,54.3336,45.7758,54.6215,45.8282,54.7321,45.8282,54.8493,45.1427,54.8493,45.1427,54.8493,45.1427,54.5917,45.9077,54.5917,45.9077,54.5917,45.9077,53.8881,46.0381,54.0796,45.9171,0
54.8798,44.4269,55.0136,43.8289,54.8945,43.8289,54.9627,45.2523,54.9627,45.2523,54.9818,45.1788,53.9344,45.3973,53.7536,45.3973,54.3336,45.7758,54.6215,45.8282,54.7321,45.8282,54.8493,45.1427,54.8493,45.1427,54.8493,45.1427,54.5917,45.9077,54.5917,45.9077,54.5917,45.9077,53.8881,46.0381,54.0796,45.9171,54.6115,46.1686,0
55.0136,43.8289,54.8945,43.8289,54.9627,45.2523,54.9627,45.2523,54.9818,45.1788,53.9344,45.3973,53.7536,45.3973,54.3336,45.7758,54.6215,45.8282,54.7321,45.8282,54.8493,45.1427,54.8493,45.1427,54.8493,45.1427,54.5917,45.9077,54.5917,45.9077,54.5917,45.9077,53.8881,46.0381,54.0796,45.9171,54.6115,46.1686,54.6115,46.1686,0
54.8945,43.8289,54.9627,45.2523,54.9627,45.2523,54.9818,45.1788,53.9344,45.3973,53.7536,45.3973,54.3336,45.7758,54.6215,45.8282,54.7321,45.8282,54.8493,45.1427,54.8493,45.1427,54.8493,45.1427,54.5917,45.9077,54.5917,45.9077,54.5917,45.9077,53.8881,46.0381,54.0796,45.9171,54.6115,46.1686,54.6115,46.1686,54.557,46.5348,0
54.9627,45.2523,54.9627,45.2523,54.9818,45.1788,53.9344,45.3973,53.7536,45.3973,54.3336,45.7758,54.6215,45.8282,54.7321,45.8282,54.8493,45.1427,54.8493,45.1427,54.8493,45.1427,54.5917,45.9077,54.5917,45.9077,54.5917,45.9077,53.8881,46.0381,54.0796,45.9171,54.6115,46.1686,54.6115,46.1686,54.557,46.5348,54.7053,45.8698,0
54.9627,45.2523,54.9818,45.1788,53.9344,45.3973,53.7536,45.3973,54.3336,45.7758,54.6215,45.8282,54.7321,45.8282,54.8493,45.1427,54.8493,45.1427,54.8493,45.1427,54.5917,45.9077,54.5917,45.9077,54.5917,45.9077,53.8881,46.0381,54.0796,45.9171,54.6115,46.1686,54.6115,46.1686,54.557,46.5348,54.7053,45.8698,54.7334,45.8698,0
54.9818,45.1788,53.9344,45.3973,53.7536,45.3973,54.3336,45.7758,54.6215,45.8282,54.7321,45.8282,54.8493,45.1427,54.8493,45.1427,54.8493,45.1427,54.5917,45.9077,54.5917,45.9077,54.5917,45.9077,53.8881,46.0381,54.0796,45.9171,54.6115,46.1686,54.6115,46.1686,54.557,46.5348,54.7053,45.8698,54.7334,45.8698,54.7351,46.5967,0
53.9344,45.3973,53.7536,45.3973,54.3336,45.7758,54.6215,45.8282,54.7321,45.8282,54.8493,45.1427,54.8493,45.1427,54.8493,45.1427,54.5917,45.9077,54.5917,45.9077,54.5917,45.9077,53.8881,46.0381,54.0796,45.9171,54.6115,46.1686,54.6115,46.1686,54.557,46.5348,54.7053,45.8698,54.7334,45.8698,54.7351,46.5967,54.7351,46.5967,0
54.6215,45.8282,54.7321,45.8282,54.8493,45.1427,54.8493,45.1427,54.8493,45.1427,54.5917,45.9077,54.5917,45.9077,54.5917,45.9077,53.8881,46.0381,54.0796,45.9171,54.6115,46.1686,54.6115,46.1686,54.557,46.5348,54.7053,45.8698,54.7334,45.8698,54.7351,46.5967,54.7351,46.5967,54.9066,46.5523,53.5935,46.3329,53.5935,46.3329,0
54.7321,45.8282,54.8493,45.1427,54.8493,45.1427,54.8493,45.1427,54.5917,45.9077,54.5917,45.9077,54.5917,45.9077,53.8881,46.0381,54.0796,45.9171,54.6115,46.1686,54.6115,46.1686,54.557,46.5348,54.7053,45.8698,54.7334,45.8698,54.7351,46.5967,54.7351,46.5967,54.9066,46.5523,53.5935,46.3329,53.5935,46.3329,54.8807,46.5454,0
54.8493,45.1427,54.8493,45.1427,54.8493,45.1427,54.5917,45.9077,54.5917,45.9077,54.5917,45.9077,53.8881,46.0381,54.0796,45.9171,54.6115,46.1686,54.6115,46.1686,54.557,46.5348,54.7053,45.8698,54.7334,45.8698,54.7351,46.5967,54.7351,46.5967,54.9066,46.5523,53.5935,46.3329,53.5935,46.3329,54.8807,46.5454,54.823,46.648,0
54.8493,45.1427,54.8493,45.1427,54.5917,45.9077,54.5917,45.9077,54.5917,45.9077,53.8881,46.0381,54.0796,45.9171,54.6115,46.1686,54.6115,46.1686,54.557,46.5348,54.7053,45.8698,54.7334,45.8698,54.7351,46.5967,54.7351,46.5967,54.9066,46.5523,53.5935,46.3329,53.5935,46.3329,54.8807,46.5454,54.823,46.648,54.8294,46.1215,0
54.8493,45.1427,54.5917,45.9077,54.5917,45.9077,54.5917,45.9077,53.8881,46.0381,54.0796,45.9171,54.6115,46.1686,54.6115,46.1686,54.557,46.5348,54.7053,45.8698,54.7334,45.8698,54.7351,46.5967,54.7351,46.5967,54.9066,46.5523,53.5935,46.3329,53.5935,46.3329,54.8807,46.5454,54.823,46.648,54.8294,46.1215,54.8294,46.1215,0
54.5917,45.9077,54.5917,45.9077,54.5917,45.9077,53.8881,46.0381,54.0796,45.9171,54.6115,46.1686,54.6115,46.1686,54.557,46.5348,54.7053,45.8698,54.7334,45.8698,54.7351,46.5967,54.7351,46.5967,54.9066,46.5523,53.5935,46.3329,53.5935,46.3329,54.8807,46.5454,54.823,46.648,54.8294,46.1215,54.8294,46.1215,54.8294,46.1215,0
54.5917,45.9077,54.5917,45.9077,53.8881,46.0381,54.0796,45.9171,54.6115,46.1686,54.6115,46.1686,54.557,46.5348,54.7053,45.8698,54.7334,45.8698,54.7351,46.5967,54.7351,46.5967,54.9066,46.5523,53.5935,46.3329,53.5935,46.3329,54.8807,46.5454,54.823,46.648,54.8294,46.1215,54.8294,46.1215,54.8294,46.1215,54.8358,46.4986,0
54.5917,45.9077,53.8881,46.0381,54.0796,45.9171,54.6115,46.1686,54.6115,46.1686,54.557,46.5348,54.7053,45.8698,54.7334,45.8698,54.7351,46.5967,54.7351,46.5967,54.9066,46.5523,53.5935,46.3329,53.5935,46.3329,54.8807,46.5454,54.823,46.648,54.8294,46.1215,54.8294,46.1215,54.8294,46.1215,54.8358,46.4986,54.8358,46.4986,0
54.6115,46.1686,54.6115,46.1686,54.557,46.5348,54.7053,45.8698,54.7334,45.8698,54.7351,46.5967,54.7351,46.5967,54.9066,46.5523,53.5935,46.3329,53.5935,46.3329,54.8807,46.5454,54.823,46.648,54.8294,46.1215,54.8294,46.1215,54.8294,46.1215,54.8358,46.4986,54.8358,46.4986,54.575,46.8525,53.8016,46.6269,53.906,46.7589,0
54.6115,46.1686,54.557,46.5348,54.7053,45.8698,54.7334,45.8698,54.7351,46.5967,54.7351,46.5967,54.9066,46.5523,53.5935,46.3329,53.5935,46.3329,54.8807,46.5454,54.823,46.648,54.8294,46.1215,54.8294,46.1215,54.8294,46.1215,54.8358,46.4986,54.8358,46.4986,54.575,46.8525,53.8016,46.6269,53.906,46.7589,53.906,46.7589,0
54.557,46.5348,54.7053,45.8698,54.7334,45.8698,54.7351,46.5967,54.7351,46.5967,54.9066,46.5523,53.5935,46.3329,53.5935,46.3329,54.8807,46.5454,54.823,46.648,54.8294,46.1215,54.8294,46.1215,54.8294,46.1215,54.8358,46.4986,54.8358,46.4986,54.575,46.8525,53.8016,46.6269,53.906,46.7589,53.906,46.7589,54.4847,46.8805,0
54.7053,45.8698,54.7334,45.8698,54.7351,46.5967,54.7351,46.5967,54.9066,46.5523,53.5935,46.3329,53.5935,46.3329,54.8807,46.5454,54.823,46.648,54.8294,46.1215,54.8294,46.1215,54.8294,46.1215,54.8358,46.4986,54.8358,46.4986,54.575,46.8525,53.8016,46.6269,53.906,46.7589,53.906,46.7589,54.4847,46.8805,54.8945,46.8805,0
54.7334,45.8698,54.7351,46.5967,54.7351,46.5967,54.9066,46.5523,53.5935,46.3329,53.5935,46.3329,54.8807,46.5454,54.823,46.648,54.8294,46.1215,54.8294,46.1215,54.8294,46.1215,54.8358,46.4986,54.8358,46.4986,54.575,46.8525,53.8016,46.6269,53.906,46.7589,53.906,46.7589,54.4847,46.8805,54.8945,46.8805,54.9126,46.5989,0
54.7351,46.5967,54.7351,46.5967,54.9066,46.5523,53.5935,46.3329,53.5935,46.3329,54.8807,46.5454,54.823,46.648,54.8294,46.1215,54.8294,46.1215,54.8294,46.1215,54.8358,46.4986,54.8358,46.4986,54.575,46.8525,53.8016,46.6269,53.906,46.7589,53.906,46.7589,54.4847,46.8805,54.8945,46.8805,54.9126,46.5989,54.8829,46.5977,0
54.7351,46.5967,54.9066,46.5523,53.5935,46.3329,53.5935,46.3329,54.8807,46.5454,54.823,46.648,54.8294,46.1215,54.8294,46.1215,54.8294,46.1215,54.8358,46.4986,54.8358,46.4986,54.575,46.8525,53.8016,46.6269,53.906,46.7589,53.906,46.7589,54.4847,46.8805,54.8945,46.8805,54.9126,46.5989,54.8829,46.5977,54.8829,46.5977,0
54.9066,46.5523,53.5935,46.3329,53.5935,46.3329,54.8807,46.5454,54.823,46.648,54.8294,46.1215,54.8294,46.1215,54.8294,46.1215,54.8358,46.4986,54.8358,46.4986,54.575,46.8525,53.8016,46.6269,53.906,46.7589,53.906,46.7589,54.4847,46.8805,54.8945,46.8805,54.9126,46.5989,54.8829,46.5977,54.8829,46.5977,54.9171,46.6994,0
54.823,46.648,54.8294,46.1215,54.8294,46.1215,54.8294,46.1215,54.8358,46.4986,54.8358,46.4986,54.575,46.8525,53.8016,46.6269,53.906,46.7589,53.906,46.7589,54.4847,46.8805,54.8945,46.8805,54.9126,46.5989,54.8829,46.5977,54.8829,46.5977,54.9171,46.6994,54.9171,46.7368,54.8236,46.7368,53.8836,46.6947,54.8086,46.6947,0
54.8294,46.1215,54.8294,46.1215,54.8294,46.1215,54.8358,46.4986,54.8358,46.4986,54.575,46.8525,53.8016,46.6269,53.906,46.7589,53.906,46.7589,54.4847,46.8805,54.8945,46.8805,54.9126,46.5989,54.8829,46.5977,54.8829,46.5977,54.9171,46.6994,54.9171,46.7368,54.8236,46.7368,53.8836,46.6947,54.8086,46.6947,54.4736,46.6001,0
54.8294,46.1215,54.8294,46.1215,54.8358,46.4986,54.8358,46.4986,54.575,46.8525,53.8016,46.6269,53.906,46.7589,53.906,46.7589,54.4847,46.8805,54.8945,46.8805,54.9126,46.5989,54.8829,46.5977,54.8829,46.5977,54.9171,46.6994,54.9171,46.7368,54.8236,46.7368,53.8836,46.6947,54.8086,46.6947,54.4736,46.6001,54.4736,46.1525,0
54.8294,46.1215,54.8358,46.4986,54.8358,46.4986,54.575,46.8525,53.8016,46.6269,53.906,46.7589,53.906,46.7589,54.4847,46.8805,54.8945,46.8805,54.9126,46.5989,54.8829,46.5977,54.8829,46.5977,54.9171,46.6994,54.9171,46.7368,54.8236,46.7368,53.8836,46.6947,54.8086,46.6947,54.4736,46.6001,54.4736,46.1525,54.8671,46.1525,0
54.8358,46.4986,54.8358,46.4986,54.575,46.8525,53.8016,46.6269,53.906,46.7589,53.906,46.7589,54.4847,46.8805,54.8945,46.8805,54.9126,46.5989,54.8829,46.5977,54.8829,46.5977,54.9171,46.6994,54.9171,46.7368,54.8236,46.7368,53.8836,46.6947,54.8086,46.6947,54.4736,46.6001,54.4736,46.1525,54.8671,46.1525,54.8671,46.3979,0
54.8358,46.4986,54.575,46.8525,53.8016,46.6269,53.906,46.7589,53.906,46.7589,54.4847,46.8805,54.8945,46.8805,54.9126,46.5989,54.8829,46.5977,54.8829,46.5977,54.9171,46.6994,54.9171,46.7368,54.8236,46.7368,53.8836,46.6947,54.8086,46.6947,54.4736,46.6001,54.4736,46.1525,54.8671,46.1525,54.8671,46.3979,54.9973,46.3979,0
54.575,46.8525,53.8016,46.6269,53.906,46.7589,53.906,46.7589,54.4847,46.8805,54.8945,46.8805,54.9126,46.5989,54.8829,46.5977,54.8829,46.5977,54.9171,46.6994,54.9171,46.7368,54.8236,46.7368,53.8836,46.6947,54.8086,46.6947,54.4736,46.6001,54.4736,46.1525,54.8671,46.1525,54.8671,46.3979,54.9973,46.3979,54.9973,46.3979,0
54.4847,46.8805,54.8945,46.8805,54.9126,46.5989,54.8829,46.5977,54.8829,46.5977,54.9171,46.6994,54.9171,46.7368,54.8236,46.7368,53.8836,46.6947,54.8086,46.6947,54.4736,46.6001,54.4736,46.1525,54.8671,46.1525,54.8671,46.3979,54.9973,46.3979,54.9973,46.3979,54.9453,46.3479,53.9098,46.5895,53.9098,46.3697,54.8555,46.3509,0
54.8945,46.8805,54.9126,46.5989,54.8829,46.5977,54.8829,46.5977,54.9171,46.6994,54.9171,46.7368,54.8236,46.7368,53.8836,46.6947,54.8086,46.6947,54.4736,46.6001,54.4736,46.1525,54.8671,46.1525,54.8671,46.3979,54.9973,46.3979,54.9973,46.3979,54.9453,46.3479,53.9098,46.5895,53.9098,46.3697,54.8555,46.3509,54.8555,46.1012,0
54.9126,46.5989,54.8829,46.5977,54.8829,46.5977,54.9171,46.6994,54.9171,46.7368,54.8236,46.7368,53.8836,46.6947,54.8086,46.6947,54.4736,46.6001,54.4736,46.1525,54.8671,46.1525,54.8671,46.3979,54.9973,46.3979,54.9973,46.3979,54.9453,46.3479,53.9098,46.5895,53.9098,46.3697,54.8555,46.3509,54.8555,46.1012,55.2349,46.1012,0
54.8829,46.5977,54.8829,46.5977,54.9171,46.6994,54.9171,46.7368,54.8236,46.7368,53.8836,46.6947,54.8086,46.6947,54.4736,46.6001,54.4736,46.1525,54.8671,46.1525,54.8671,46.3979,54.9973,46.3979,54.9973,46.3979,54.9453,46.3479,53.9098,46.5895,53.9098,46.3697,54.8555,46.3509,54.8555,46.1012,55.2349,46.1012,55.3763,45.4242,0
54.8829,46.5977,54.9171,46.6994,54.9171,46.7368,54.8236,46.7368,53.8836,46.6947,54.8086,46.6947,54.4736,46.6001,54.4736,46.1525,54.8671,46.1525,54.8671,46.3979,54.9973,46.3979,54.9973,46.3979,54.9453,46.3479,53.9098,46.5895,53.9098,46.3697,54.8555,46.3509,54.8555,46.1012,55.2349,46.1012,55.3763,45.4242,55.3626,45.6621,0
54.9171,46.6994,54.9171,46.7368,54.8236,46.7368,53.8836,46.6947,54.8086,46.6947,54.4736,46.6001,54.4736,46.1525,54.8671,46.1525,54.8671,46.3979,54.9973,46.3979,54.9973,46.3979,54.9453,46.3479,53.9098,46.5895,53.9098,46.3697,54.8555,46.3509,54.8555,46.1012,55.2349,46.1012,55.3763,45.4242,55.3626,45.6621,55.3584,45.6621,0
54.9171,46.7368,54.8236,46.7368,53.8836,46.6947,54.8086,46.6947,54.4736,46.6001,54.4736,46.1525,54.8671,46.1525,54.8671,46.3979,54.9973,46.3979,54.9973,46.3979,54.9453,46.3479,53.9098,46.5895,53.9098,46.3697,54.8555,46.3509,54.8555,46.1012,55.2349,46.1012,55.3763,45.4242,55.3626,45.6621,55.3584,45.6621,55.456,45.7675,0
54.8236,46.7368,53.8836,46.6947,54.8086,46.6947,54.4736,46.6001,54.4736,46.1525,54.8671,46.1525,54.8671,46.3979,54.9973,46.3979,54.9973,46.3979,54.9453,46.3479,53.9098,46.5895,53.9098,46.3697,54.8555,46.3509,54.8555,46.1012,55.2349,46.1012,55.3763,45.4242,55.3626,45.6621,55.3584,45.6621,55.456,45.7675,55.711,45.8904,0
54.8555,46.1012,55.2349,46.1012,55.3763,45.4242,55.3626,45.6621,55.3584,45.6621,55.456,45.7675,55.711,45.8904,54.6794,45.8904,54.6434,45.5983,54.6434,45.5983,55.2485,45.7469,55.6473,45.7484,55.6473,45.0949,55.743,45.7308,55.743,45.7308,55.743,45.7308,56.1287,45.5725,55.3398,45.7449,55.3398,45.6762,55.4936,45.4848,0
55.2349,46.1012,55.3763,45.4242,55.3626,45.6621,55.3584,45.6621,55.456,45.7675,55.711,45.8904,54.6794,45.8904,54.6434,45.5983,54.6434,45.5983,55.2485,45.7469,55.6473,45.7484,55.6473,45.0949,55.743,45.7308,55.743,45.7308,55.743,45.7308,56.1287,45.5725,55.3398,45.7449,55.3398,45.6762,55.4936,45.4848,56.1344,45.6122,0
55.3763,45.4242,55.3626,45.6621,55.3584,45.6621,55.456,45.7675,55.711,45.8904,54.6794,45.8904,54.6434,45.5983,54.6434,45.5983,55.2485,45.7469,55.6473,45.7484,55.6473,45.0949,55.743,45.7308,55.743,45.7308,55.743,45.7308,56.1287,45.5725,55.3398,45.7449,55.3398,45.6762,55.4936,45.4848,56.1344,45.6122,56.3163,45.4275,0
55.3626,45.6621,55.3584,45.6621,55.456,45.7675,55.711,45.8904,54.6794,45.8904,54.6434,45.5983,54.6434,45.5983,55.2485,45.7469,55.6473,45.7484,55.6473,45.0949,55.743,45.7308,55.743,45.7308,55.743,45.7308,56.1287,45.5725,55.3398,45.7449,55.3398,45.6762,55.4936,45.4848,56.1344,45.6122,56.3163,45.4275,56.396,45.4275,0
