DESTINATION;COMMERCIAL FLAG;CITY;COUNTRY;FLIGH DIRECTION;FLIGHT TYPE;DATE;DATE YEAR;DATE HALF YEAR;DATE YEAR QUARTER;DATE YEAR MONTH;NBR OF PASSENGERS;CARGO WEIGHT;NBR OF FLIGHTS;SEAT CAPACITY
Bari;Commercial;Bari;Italy;Incoming;Non Scheduled;2008.01.01;2008;2008H1;2008Q1;200801;0;0;1;161
Bari;Commercial;Bari;Italy;Outgoing;Non Scheduled;2008.01.01;2008;2008H1;2008Q1;200801;165;0;1;166
Bari;Commercial;Bari;Italy;Incoming;Non Scheduled;2008.07.01;2008;2008H2;2008Q3;200807;0;0;2;0
Bari;Commercial;Bari;Italy;Outgoing;Non Scheduled;2008.09.01;2008;2008H2;2008Q3;200809;0;0;1;200
Bari;Commercial;Bari;Italy;Outgoing;Non Scheduled;2009.03.01;2009;2009H1;2009Q1;200903;0;0;1;0
Bari;Commercial;Bari;Italy;Outgoing;Non Scheduled;2009.08.01;2009;2009H2;2009Q3;200908;0;0;1;189
Bari;Commercial;Bari;Italy;Incoming;Non Scheduled;2009.08.01;2009;2009H2;2009Q3;200908;0;0;3;567
Bari;Commercial;Bari;Italy;Incoming;Non Scheduled;2010.04.01;2010;2010H1;2010Q2;201004;70;0;1;164
Bari;Commercial;Bari;Italy;Outgoing;Non Scheduled;2010.04.01;2010;2010H1;2010Q2;201004;72;0;1;142
Bari;Commercial;Bari;Italy;Outgoing;Scheduled;2010.07.01;2010;2010H2;2010Q3;201007;217;0;2;360
Bari;Commercial;Bari;Italy;Incoming;Scheduled;2010.07.01;2010;2010H2;2010Q3;201007;299;0;2;360
Bari;Commercial;Bari;Italy;Incoming;Scheduled;2010.08.01;2010;2010H2;2010Q3;201008;1330;0;9;1620
Bari;Commercial;Bari;Italy;Outgoing;Scheduled;2010.08.01;2010;2010H2;2010Q3;201008;1288;0;9;1620
Bari;Commercial;Bari;Italy;Outgoing;Scheduled;2010.09.01;2010;2010H2;2010Q3;201009;1046;0;8;1440
Bari;Commercial;Bari;Italy;Incoming;Scheduled;2010.09.01;2010;2010H2;2010Q3;201009;1005;0;8;1440
Bari;Commercial;Bari;Italy;Incoming;Scheduled;2010.10.01;2010;2010H2;2010Q4;201010;1040;0;9;1620
Bari;Commercial;Bari;Italy;Outgoing;Scheduled;2010.10.01;2010;2010H2;2010Q4;201010;1010;0;9;1620
Bari;Commercial;Bari;Italy;Outgoing;Scheduled;2010.11.01;2010;2010H2;2010Q4;201011;1076;0;9;1620
Bari;Commercial;Bari;Italy;Incoming;Scheduled;2010.11.01;2010;2010H2;2010Q4;201011;1032;0;9;1620
Bari;Commercial;Bari;Italy;Outgoing;Scheduled;2010.12.01;2010;2010H2;2010Q4;201012;1148;0;9;1620
Bari;Commercial;Bari;Italy;Incoming;Scheduled;2010.12.01;2010;2010H2;2010Q4;201012;1301;0;9;1620
Bari;Commercial;Bari;Italy;Outgoing;Scheduled;2011.01.01;2011;2011H1;2011Q1;201101;1078;0;9;1620
Bari;Commercial;Bari;Italy;Incoming;Scheduled;2011.01.01;2011;2011H1;2011Q1;201101;914;0;9;1620
Bari;Commercial;Bari;Italy;Incoming;Scheduled;2011.02.01;2011;2011H1;2011Q1;201102;954;0;8;1440
Bari;Commercial;Bari;Italy;Outgoing;Scheduled;2011.02.01;2011;2011H1;2011Q1;201102;872;0;8;1440
Bari;Commercial;Bari;Italy;Outgoing;Scheduled;2011.03.01;2011;2011H1;2011Q1;201103;1069;0;8;1440
Bari;Commercial;Bari;Italy;Incoming;Scheduled;2011.03.01;2011;2011H1;2011Q1;201103;1044;0;8;1440
Bari;Commercial;Bari;Italy;Incoming;Scheduled;2011.04.01;2011;2011H1;2011Q2;201104;1486;0;11;1980
Bari;Commercial;Bari;Italy;Outgoing;Scheduled;2011.04.01;2011;2011H1;2011Q2;201104;1489;0;11;1980
Bari;Commercial;Bari;Italy;Outgoing;Scheduled;2011.05.01;2011;2011H1;2011Q2;201105;1253;0;9;1620
Bari;Commercial;Bari;Italy;Incoming;Scheduled;2011.05.01;2011;2011H1;2011Q2;201105;1181;0;9;1620
Bari;Commercial;Bari;Italy;Outgoing;Scheduled;2011.06.01;2011;2011H1;2011Q2;201106;1483;0;11;1980
Bari;Commercial;Bari;Italy;Incoming;Scheduled;2011.06.01;2011;2011H1;2011Q2;201106;1283;0;11;1980
Bari;Commercial;Bari;Italy;Incoming;Scheduled;2011.07.01;2011;2011H2;2011Q3;201107;1797;0;13;2340
Bari;Commercial;Bari;Italy;Outgoing;Scheduled;2011.07.01;2011;2011H2;2011Q3;201107;1820;0;13;2340
Bari;Commercial;Bari;Italy;Incoming;Scheduled;2011.08.01;2011;2011H2;2011Q3;201108;2176;0;14;2520
Bari;Commercial;Bari;Italy;Outgoing;Scheduled;2011.08.01;2011;2011H2;2011Q3;201108;2054;0;14;2520
Bari;Commercial;Bari;Italy;Outgoing;Scheduled;2011.09.01;2011;2011H2;2011Q3;201109;1389;0;10;1800
Bari;Commercial;Bari;Italy;Incoming;Scheduled;2011.09.01;2011;2011H2;2011Q3;201109;1393;0;10;1800
Bari;Commercial;Bari;Italy;Incoming;Scheduled;2011.10.01;2011;2011H2;2011Q4;201110;1260;0;9;1620
Bari;Commercial;Bari;Italy;Outgoing;Scheduled;2011.10.01;2011;2011H2;2011Q4;201110;1223;0;9;1620
Bari;Commercial;Bari;Italy;Incoming;Scheduled;2011.11.01;2011;2011H2;2011Q4;201111;1149;0;9;1620
Bari;Commercial;Bari;Italy;Outgoing;Scheduled;2011.11.01;2011;2011H2;2011Q4;201111;1156;0;9;1620
Bari;Commercial;Bari;Italy;Incoming;Scheduled;2011.12.01;2011;2011H2;2011Q4;201112;1112;0;8;1440
Bari;Commercial;Bari;Italy;Outgoing;Scheduled;2011.12.01;2011;2011H2;2011Q4;201112;1063;0;8;1440
Bari;Commercial;Bari;Italy;Incoming;Non Scheduled;2011.12.01;2011;2011H2;2011Q4;201112;146;0;1;147
Bari;Commercial;Bari;Italy;Outgoing;Non Scheduled;2011.12.01;2011;2011H2;2011Q4;201112;0;0;1;147
Bari;Commercial;Bari;Italy;Incoming;Non Scheduled;2012.01.01;2012;2012H1;2012Q1;201201;0;0;1;147
Bari;Commercial;Bari;Italy;Outgoing;Non Scheduled;2012.01.01;2012;2012H1;2012Q1;201201;145;0;1;147
Bari;Commercial;Bari;Italy;Outgoing;Scheduled;2012.01.01;2012;2012H1;2012Q1;201201;1106;0;9;1620
Bari;Commercial;Bari;Italy;Incoming;Scheduled;2012.01.01;2012;2012H1;2012Q1;201201;1057;0;9;1620
Bari;Commercial;Bari;Italy;Incoming;Scheduled;2012.02.01;2012;2012H1;2012Q1;201202;852;0;9;1440
Bari;Commercial;Bari;Italy;Outgoing;Scheduled;2012.02.01;2012;2012H1;2012Q1;201202;874;0;8;1440
Bari;Commercial;Bari;Italy;Outgoing;Scheduled;2012.03.01;2012;2012H1;2012Q1;201203;1284;0;10;1800
Bari;Commercial;Bari;Italy;Incoming;Scheduled;2012.03.01;2012;2012H1;2012Q1;201203;1318;0;10;1800
Bari;Commercial;Bari;Italy;Outgoing;Scheduled;2012.04.01;2012;2012H1;2012Q2;201204;1480;0;12;2160
Bari;Commercial;Bari;Italy;Incoming;Scheduled;2012.04.01;2012;2012H1;2012Q2;201204;1521;0;12;2160
Bari;Commercial;Bari;Italy;Outgoing;Scheduled;2012.05.01;2012;2012H1;2012Q2;201205;1644;0;14;2520
Bari;Commercial;Bari;Italy;Incoming;Scheduled;2012.05.01;2012;2012H1;2012Q2;201205;1470;0;14;2520
Bari;Commercial;Bari;Italy;Outgoing;Scheduled;2012.06.01;2012;2012H1;2012Q2;201206;1760;0;13;2340
Bari;Commercial;Bari;Italy;Incoming;Scheduled;2012.06.01;2012;2012H1;2012Q2;201206;1567;0;13;2340
Bologna;Commercial;Bologna;Italy;Incoming;Non Scheduled;2007.01.01;2007;2007H1;2007Q1;200701;0;0;1;189
Bologna;Commercial;Bologna;Italy;Outgoing;Scheduled;2007.01.01;2007;2007H1;2007Q1;200701;603;0;21;1050
Bologna;Commercial;Bologna;Italy;Incoming;Scheduled;2007.01.01;2007;2007H1;2007Q1;200701;385;0;21;1050
Bologna;Commercial;Bologna;Italy;Outgoing;Scheduled;2007.02.01;2007;2007H1;2007Q1;200702;91;0;4;200
Bologna;Commercial;Bologna;Italy;Incoming;Scheduled;2007.02.01;2007;2007H1;2007Q1;200702;89;0;4;200
Bologna;Commercial;Bologna;Italy;Outgoing;Non Scheduled;2007.07.01;2007;2007H2;2007Q3;200707;238;0;4;630
Bologna;Commercial;Bologna;Italy;Incoming;Non Scheduled;2007.07.01;2007;2007H2;2007Q3;200707;238;0;4;630
Bologna;Commercial;Bologna;Italy;Outgoing;Non Scheduled;2007.08.01;2007;2007H2;2007Q3;200708;136;0;1;180
Bologna;Commercial;Bologna;Italy;Incoming;Non Scheduled;2007.08.01;2007;2007H2;2007Q3;200708;120;0;1;180
Bologna;Commercial;Bologna;Italy;Incoming;Non Scheduled;2008.01.01;2008;2008H1;2008Q1;200801;0;0;1;189
Bologna;Commercial;Bologna;Italy;Outgoing;Non Scheduled;2008.01.01;2008;2008H1;2008Q1;200801;0;0;1;189
Bologna;Commercial;Bologna;Italy;Incoming;Non Scheduled;2008.02.01;2008;2008H1;2008Q1;200802;0;0;1;256
Bologna;Commercial;Bologna;Italy;Outgoing;Non Scheduled;2008.02.01;2008;2008H1;2008Q1;200802;243;0;1;256
Bologna;Commercial;Bologna;Italy;Incoming;Non Scheduled;2008.07.01;2008;2008H2;2008Q3;200807;126;0;1;180
Bologna;Commercial;Bologna;Italy;Outgoing;Non Scheduled;2008.08.01;2008;2008H2;2008Q3;200808;139;0;1;180
Bologna;Commercial;Bologna;Italy;Outgoing;Non Scheduled;2008.10.01;2008;2008H2;2008Q4;200810;141;0;1;141
Bologna;Commercial;Bologna;Italy;Outgoing;Non Scheduled;2009.07.01;2009;2009H2;2009Q3;200907;121;0;1;159
Bologna;Commercial;Bologna;Italy;Incoming;Non Scheduled;2009.07.01;2009;2009H2;2009Q3;200907;105;0;1;159
Bologna;Commercial;Bologna;Italy;Incoming;Non Scheduled;2009.09.01;2009;2009H2;2009Q3;200909;0;0;1;0
Bologna;Commercial;Bologna;Italy;Incoming;Non Scheduled;2009.10.01;2009;2009H2;2009Q4;200910;0;0;1;0
Bologna;Commercial;Bologna;Italy;Outgoing;Scheduled;2009.11.01;2009;2009H2;2009Q4;200911;0;5330;1;0
Bologna;Commercial;Bologna;Italy;Incoming;Non Scheduled;2010.05.01;2010;2010H1;2010Q2;201005;0;0;1;50
Bologna;Commercial;Bologna;Italy;Outgoing;Non Scheduled;2010.05.01;2010;2010H1;2010Q2;201005;0;0;1;170
Bologna;Commercial;Bologna;Italy;Incoming;Non Scheduled;2010.07.01;2010;2010H2;2010Q3;201007;55;0;1;138
Bologna;Commercial;Bologna;Italy;Incoming;Non Scheduled;2010.08.01;2010;2010H2;2010Q3;201008;0;0;1;0
Bologna;Commercial;Bologna;Italy;Outgoing;Non Scheduled;2010.08.01;2010;2010H2;2010Q3;201008;119;0;1;138
Bologna;Commercial;Bologna;Italy;Incoming;Non Scheduled;2010.09.01;2010;2010H2;2010Q3;201009;0;0;1;0
Bologna;Commercial;Bologna;Italy;Outgoing;Non Scheduled;2010.09.01;2010;2010H2;2010Q3;201009;0;0;1;72
Bologna;Commercial;Bologna;Italy;Incoming;Non Scheduled;2011.01.01;2011;2011H1;2011Q1;201101;0;0;1;180
Bologna;Commercial;Bologna;Italy;Outgoing;Non Scheduled;2011.05.01;2011;2011H1;2011Q2;201105;54;0;1;72
Bologna;Commercial;Bologna;Italy;Incoming;Non Scheduled;2011.05.01;2011;2011H1;2011Q2;201105;54;0;1;72
Bologna;Commercial;Bologna;Italy;Outgoing;Non Scheduled;2011.07.01;2011;2011H2;2011Q3;201107;117;0;1;138
Bologna;Commercial;Bologna;Italy;Incoming;Non Scheduled;2011.07.01;2011;2011H2;2011Q3;201107;48;0;1;138
Bologna;Commercial;Bologna;Italy;Outgoing;Non Scheduled;2011.11.01;2011;2011H2;2011Q4;201111;125;0;1;180
Bologna;Commercial;Bologna;Italy;Incoming;Scheduled;2012.03.01;2012;2012H1;2012Q1;201203;243;0;3;378
Bologna;Commercial;Bologna;Italy;Outgoing;Scheduled;2012.03.01;2012;2012H1;2012Q1;201203;215;0;2;378
Bologna;Commercial;Bologna;Italy;Incoming;Scheduled;2012.04.01;2012;2012H1;2012Q2;201204;1264;0;9;1701
Bologna;Commercial;Bologna;Italy;Outgoing;Scheduled;2012.04.01;2012;2012H1;2012Q2;201204;1277;0;9;1701
Bologna;Commercial;Bologna;Italy;Outgoing;Scheduled;2012.05.01;2012;2012H1;2012Q2;201205;1263;0;9;1701
Bologna;Commercial;Bologna;Italy;Incoming;Scheduled;2012.05.01;2012;2012H1;2012Q2;201205;1115;0;9;1701
Bologna;Commercial;Bologna;Italy;Outgoing;Scheduled;2012.06.01;2012;2012H1;2012Q2;201206;1082;0;8;1512
Bologna;Commercial;Bologna;Italy;Incoming;Scheduled;2012.06.01;2012;2012H1;2012Q2;201206;956;0;8;1512
Bolzano;Commercial;Bolzano;Italy;Outgoing;Non Scheduled;2010.05.01;2010;2010H1;2010Q2;201005;44;0;1;72
Bolzano;Commercial;Bolzano;Italy;Incoming;Non Scheduled;2010.05.01;2010;2010H1;2010Q2;201005;42;0;1;72
Brescia/Montichiari;Commercial;Brescia;Italy;Incoming;Non Scheduled;2008.04.01;2008;2008H1;2008Q2;200804;0;0;2;0
Brescia/Montichiari;Commercial;Brescia;Italy;Outgoing;Non Scheduled;2008.05.01;2008;2008H1;2008Q2;200805;0;0;1;0
Brescia/Montichiari;Commercial;Brescia;Italy;Incoming;Non Scheduled;2008.05.01;2008;2008H1;2008Q2;200805;0;0;1;0
Brescia/Montichiari;Commercial;Brescia;Italy;Incoming;Non Scheduled;2008.07.01;2008;2008H2;2008Q3;200807;0;0;1;0
Brescia/Montichiari;Commercial;Brescia;Italy;Outgoing;Non Scheduled;2008.11.01;2008;2008H2;2008Q4;200811;0;0;1;0
Brescia/Montichiari;Commercial;Brescia;Italy;Outgoing;Non Scheduled;2009.01.01;2009;2009H1;2009Q1;200901;0;0;1;0
Brescia/Montichiari;Commercial;Brescia;Italy;Outgoing;Non Scheduled;2010.10.01;2010;2010H2;2010Q4;201010;0;0;1;0
Brescia/Montichiari;Commercial;Brescia;Italy;Incoming;Non Scheduled;2010.10.01;2010;2010H2;2010Q4;201010;0;0;1;0
Brescia/Montichiari;Commercial;Brescia;Italy;Outgoing;Non Scheduled;2010.11.01;2010;2010H2;2010Q4;201011;0;0;1;0
Brescia/Montichiari;Commercial;Brescia;Italy;Outgoing;Non Scheduled;2011.01.01;2011;2011H1;2011Q1;201101;0;695;1;0
Cagliari;Commercial;Cagliari;Italy;Outgoing;Non Scheduled;2007.03.01;2007;2007H1;2007Q1;200703;0;0;1;131
Cagliari;Commercial;Cagliari;Italy;Incoming;Non Scheduled;2007.05.01;2007;2007H1;2007Q2;200705;0;0;1;135
Cagliari;Commercial;Cagliari;Italy;Outgoing;Non Scheduled;2007.05.01;2007;2007H1;2007Q2;200705;115;0;1;135
Cagliari;Commercial;Cagliari;Italy;Outgoing;Non Scheduled;2007.08.01;2007;2007H2;2007Q3;200708;409;0;3;436
Cagliari;Commercial;Cagliari;Italy;Incoming;Non Scheduled;2007.08.01;2007;2007H2;2007Q3;200708;370;0;4;595
Cagliari;Commercial;Cagliari;Italy;Outgoing;Non Scheduled;2007.09.01;2007;2007H2;2007Q3;200709;202;0;2;298
Cagliari;Commercial;Cagliari;Italy;Incoming;Scheduled;2007.09.01;2007;2007H2;2007Q3;200709;60;0;2;298
Cagliari;Commercial;Cagliari;Italy;Outgoing;Non Scheduled;2008.03.01;2008;2008H1;2008Q1;200803;0;0;1;189
Cagliari;Commercial;Cagliari;Italy;Incoming;Non Scheduled;2008.05.01;2008;2008H1;2008Q2;200805;0;0;2;152
Cagliari;Commercial;Cagliari;Italy;Incoming;Non Scheduled;2009.02.01;2009;2009H1;2009Q1;200902;0;0;1;100
Cagliari;Commercial;Cagliari;Italy;Outgoing;Non Scheduled;2009.04.01;2009;2009H1;2009Q2;200904;132;0;1;150
Cagliari;Commercial;Cagliari;Italy;Incoming;Non Scheduled;2009.05.01;2009;2009H1;2009Q2;200905;137;0;1;180
Cagliari;Commercial;Cagliari;Italy;Incoming;Non Scheduled;2009.08.01;2009;2009H2;2009Q3;200908;190;0;4;554
Cagliari;Commercial;Cagliari;Italy;Outgoing;Non Scheduled;2009.08.01;2009;2009H2;2009Q3;200908;190;0;4;507
Cagliari;Commercial;Cagliari;Italy;Incoming;Non Scheduled;2010.11.01;2010;2010H2;2010Q4;201011;40;0;1;72
Cagliari;Commercial;Cagliari;Italy;Outgoing;Non Scheduled;2010.11.01;2010;2010H2;2010Q4;201011;40;0;1;72
Catania;Commercial;Catania;Italy;Outgoing;Non Scheduled;2007.01.01;2007;2007H1;2007Q1;200701;140;0;1;159
Catania;Commercial;Catania;Italy;Incoming;Non Scheduled;2007.01.01;2007;2007H1;2007Q1;200701;0;0;1;159
Catania;Commercial;Catania;Italy;Outgoing;Non Scheduled;2007.04.01;2007;2007H1;2007Q2;200704;166;0;1;180
Catania;Commercial;Catania;Italy;Incoming;Non Scheduled;2007.04.01;2007;2007H1;2007Q2;200704;0;0;2;312
Catania;Commercial;Catania;Italy;Outgoing;Non Scheduled;2007.05.01;2007;2007H1;2007Q2;200705;177;0;1;180
Catania;Commercial;Catania;Italy;Incoming;Non Scheduled;2007.05.01;2007;2007H1;2007Q2;200705;0;0;1;156
Catania;Commercial;Catania;Italy;Outgoing;Non Scheduled;2007.06.01;2007;2007H1;2007Q2;200706;334;0;3;546
Catania;Commercial;Catania;Italy;Incoming;Non Scheduled;2007.06.01;2007;2007H1;2007Q2;200706;217;0;3;546
Catania;Commercial;Catania;Italy;Outgoing;Scheduled;2007.06.01;2007;2007H1;2007Q2;200706;509;0;5;690
Catania;Commercial;Catania;Italy;Incoming;Scheduled;2007.06.01;2007;2007H1;2007Q2;200706;427;0;5;690
Catania;Commercial;Catania;Italy;Outgoing;Scheduled;2007.07.01;2007;2007H2;2007Q3;200707;1078;0;9;1285
Catania;Commercial;Catania;Italy;Outgoing;Non Scheduled;2007.07.01;2007;2007H2;2007Q3;200707;732;0;6;1027
Catania;Commercial;Catania;Italy;Incoming;Non Scheduled;2007.07.01;2007;2007H2;2007Q3;200707;667;0;6;1025
Catania;Commercial;Catania;Italy;Incoming;Scheduled;2007.07.01;2007;2007H2;2007Q3;200707;961;0;9;1285
Catania;Commercial;Catania;Italy;Outgoing;Non Scheduled;2007.08.01;2007;2007H2;2007Q3;200708;881;0;7;1208
Catania;Commercial;Catania;Italy;Outgoing;Scheduled;2007.08.01;2007;2007H2;2007Q3;200708;1133;0;9;1341
Catania;Commercial;Catania;Italy;Incoming;Non Scheduled;2007.08.01;2007;2007H2;2007Q3;200708;697;0;5;906
Catania;Commercial;Catania;Italy;Incoming;Scheduled;2007.08.01;2007;2007H2;2007Q3;200708;1285;0;11;1643
Catania;Commercial;Catania;Italy;Incoming;Non Scheduled;2007.09.01;2007;2007H2;2007Q3;200709;481;0;4;729
Catania;Commercial;Catania;Italy;Incoming;Scheduled;2007.09.01;2007;2007H2;2007Q3;200709;895;0;7;1043
Catania;Commercial;Catania;Italy;Outgoing;Scheduled;2007.09.01;2007;2007H2;2007Q3;200709;728;0;7;1043
Catania;Commercial;Catania;Italy;Outgoing;Non Scheduled;2007.09.01;2007;2007H2;2007Q3;200709;386;0;4;729
Catania;Commercial;Catania;Italy;Outgoing;Non Scheduled;2008.03.01;2008;2008H1;2008Q1;200803;144;0;2;284
Catania;Commercial;Catania;Italy;Incoming;Non Scheduled;2008.03.01;2008;2008H1;2008Q1;200803;0;0;2;284
Catania;Commercial;Catania;Italy;Outgoing;Non Scheduled;2008.04.01;2008;2008H1;2008Q2;200804;147;0;1;156
Catania;Commercial;Catania;Italy;Incoming;Non Scheduled;2008.04.01;2008;2008H1;2008Q2;200804;0;0;1;156
Catania;Commercial;Catania;Italy;Outgoing;Non Scheduled;2008.05.01;2008;2008H1;2008Q2;200805;121;0;1;148
Catania;Commercial;Catania;Italy;Incoming;Non Scheduled;2008.06.01;2008;2008H1;2008Q2;200806;144;0;4;625
Catania;Commercial;Catania;Italy;Outgoing;Non Scheduled;2008.06.01;2008;2008H1;2008Q2;200806;232;0;3;435
Catania;Commercial;Catania;Italy;Incoming;Non Scheduled;2008.07.01;2008;2008H2;2008Q3;200807;378;0;5;770
Catania;Commercial;Catania;Italy;Outgoing;Non Scheduled;2008.07.01;2008;2008H2;2008Q3;200807;591;0;5;770
Catania;Commercial;Catania;Italy;Incoming;Non Scheduled;2008.08.01;2008;2008H2;2008Q3;200808;594;0;7;934
Catania;Commercial;Catania;Italy;Outgoing;Non Scheduled;2008.08.01;2008;2008H2;2008Q3;200808;713;0;7;934
Catania;Commercial;Catania;Italy;Incoming;Non Scheduled;2008.09.01;2008;2008H2;2008Q3;200809;326;0;4;476
Catania;Commercial;Catania;Italy;Outgoing;Non Scheduled;2008.09.01;2008;2008H2;2008Q3;200809;257;0;4;476
Catania;Commercial;Catania;Italy;Incoming;Non Scheduled;2009.06.01;2009;2009H1;2009Q2;200906;61;0;1;121
Catania;Commercial;Catania;Italy;Outgoing;Non Scheduled;2009.06.01;2009;2009H1;2009Q2;200906;320;0;4;484
Catania;Commercial;Catania;Italy;Incoming;Non Scheduled;2009.07.01;2009;2009H2;2009Q3;200907;317;0;3;363
Catania;Commercial;Catania;Italy;Outgoing;Non Scheduled;2009.07.01;2009;2009H2;2009Q3;200907;532;0;5;605
Catania;Commercial;Catania;Italy;Incoming;Non Scheduled;2009.08.01;2009;2009H2;2009Q3;200908;324;0;4;363
Catania;Commercial;Catania;Italy;Outgoing;Non Scheduled;2009.08.01;2009;2009H2;2009Q3;200908;402;0;4;484
Catania;Commercial;Catania;Italy;Outgoing;Non Scheduled;2009.09.01;2009;2009H2;2009Q3;200909;395;0;4;484
Catania;Commercial;Catania;Italy;Incoming;Non Scheduled;2009.09.01;2009;2009H2;2009Q3;200909;415;0;4;484
Catania;Commercial;Catania;Italy;Outgoing;Non Scheduled;2010.03.01;2010;2010H1;2010Q1;201003;142;0;2;148
Catania;Commercial;Catania;Italy;Incoming;Non Scheduled;2010.03.01;2010;2010H1;2010Q1;201003;0;0;1;0
Catania;Commercial;Catania;Italy;Outgoing;Non Scheduled;2010.04.01;2010;2010H1;2010Q2;201004;757;0;7;1164
Catania;Commercial;Catania;Italy;Incoming;Non Scheduled;2010.04.01;2010;2010H1;2010Q2;201004;916;0;6;1032
Catania;Commercial;Catania;Italy;Outgoing;Non Scheduled;2010.05.01;2010;2010H1;2010Q2;201005;161;0;1;164
Catania;Commercial;Catania;Italy;Incoming;Scheduled;2010.06.01;2010;2010H1;2010Q2;201006;22;0;1;180
Catania;Commercial;Catania;Italy;Outgoing;Scheduled;2010.06.01;2010;2010H1;2010Q2;201006;155;0;1;180
Catania;Commercial;Catania;Italy;Outgoing;Non Scheduled;2010.07.01;2010;2010H2;2010Q3;201007;0;0;1;0
Catania;Commercial;Catania;Italy;Incoming;Non Scheduled;2010.07.01;2010;2010H2;2010Q3;201007;0;0;1;0
Catania;Commercial;Catania;Italy;Outgoing;Scheduled;2010.07.01;2010;2010H2;2010Q3;201007;911;0;6;1080
Catania;Commercial;Catania;Italy;Incoming;Scheduled;2010.07.01;2010;2010H2;2010Q3;201007;880;0;6;1080
Catania;Commercial;Catania;Italy;Incoming;Scheduled;2010.08.01;2010;2010H2;2010Q3;201008;685;0;4;720
Catania;Commercial;Catania;Italy;Outgoing;Scheduled;2010.08.01;2010;2010H2;2010Q3;201008;691;0;4;720
Catania;Commercial;Catania;Italy;Outgoing;Non Scheduled;2010.09.01;2010;2010H2;2010Q3;201009;0;0;1;0
Catania;Commercial;Catania;Italy;Incoming;Scheduled;2010.09.01;2010;2010H2;2010Q3;201009;663;0;4;720
Catania;Commercial;Catania;Italy;Incoming;Non Scheduled;2010.09.01;2010;2010H2;2010Q3;201009;0;0;1;0
Catania;Commercial;Catania;Italy;Outgoing;Scheduled;2010.09.01;2010;2010H2;2010Q3;201009;604;0;4;720
Catania;Commercial;Catania;Italy;Incoming;Non Scheduled;2011.01.01;2011;2011H1;2011Q1;201101;0;0;1;0
Catania;Commercial;Catania;Italy;Outgoing;Non Scheduled;2011.03.01;2011;2011H1;2011Q1;201103;148;0;1;168
Catania;Commercial;Catania;Italy;Incoming;Scheduled;2011.03.01;2011;2011H1;2011Q1;201103;229;0;2;360
Catania;Commercial;Catania;Italy;Incoming;Non Scheduled;2011.03.01;2011;2011H1;2011Q1;201103;293;0;2;336
Catania;Commercial;Catania;Italy;Outgoing;Scheduled;2011.03.01;2011;2011H1;2011Q1;201103;256;0;2;360
Catania;Commercial;Catania;Italy;Incoming;Non Scheduled;2011.04.01;2011;2011H1;2011Q2;201104;418;0;4;676
Catania;Commercial;Catania;Italy;Outgoing;Non Scheduled;2011.04.01;2011;2011H1;2011Q2;201104;563;0;4;676
Catania;Commercial;Catania;Italy;Outgoing;Scheduled;2011.04.01;2011;2011H1;2011Q2;201104;1090;0;8;1440
Catania;Commercial;Catania;Italy;Incoming;Scheduled;2011.04.01;2011;2011H1;2011Q2;201104;1029;0;8;1440
Catania;Commercial;Catania;Italy;Incoming;Scheduled;2011.05.01;2011;2011H1;2011Q2;201105;1104;0;9;1620
Catania;Commercial;Catania;Italy;Outgoing;Scheduled;2011.05.01;2011;2011H1;2011Q2;201105;1233;0;9;1620
Catania;Commercial;Catania;Italy;Incoming;Non Scheduled;2011.06.01;2011;2011H1;2011Q2;201106;0;0;1;0
Catania;Commercial;Catania;Italy;Incoming;Scheduled;2011.06.01;2011;2011H1;2011Q2;201106;1232;0;9;1620
Catania;Commercial;Catania;Italy;Outgoing;Scheduled;2011.06.01;2011;2011H1;2011Q2;201106;1417;0;9;1620
Catania;Commercial;Catania;Italy;Incoming;Scheduled;2011.07.01;2011;2011H2;2011Q3;201107;1463;0;9;1620
Catania;Commercial;Catania;Italy;Outgoing;Scheduled;2011.07.01;2011;2011H2;2011Q3;201107;1497;0;9;1620
Catania;Commercial;Catania;Italy;Outgoing;Scheduled;2011.08.01;2011;2011H2;2011Q3;201108;1291;0;8;1440
Catania;Commercial;Catania;Italy;Incoming;Scheduled;2011.08.01;2011;2011H2;2011Q3;201108;1349;0;8;1440
Catania;Commercial;Catania;Italy;Incoming;Scheduled;2011.09.01;2011;2011H2;2011Q3;201109;1004;0;6;1080
Catania;Commercial;Catania;Italy;Outgoing;Scheduled;2011.09.01;2011;2011H2;2011Q3;201109;856;0;6;1080
Catania;Commercial;Catania;Italy;Incoming;Non Scheduled;2012.02.01;2012;2012H1;2012Q1;201202;0;0;1;0
Catania;Commercial;Catania;Italy;Incoming;Non Scheduled;2012.03.01;2012;2012H1;2012Q1;201203;324;0;2;336
Catania;Commercial;Catania;Italy;Outgoing;Non Scheduled;2012.03.01;2012;2012H1;2012Q1;201203;166;0;1;168
